"D1","D2","DiseaseGroup"
0.143380072768318,-3.87149481670234,1
0.545715225499574,-3.40881853149626,1
0.86962357572746,-4.54143074370696,1
-1.1448498818951,-1.44553108539717,1
1.10654787022019,-0.29507035687362,1
1.7982999427672,-3.34103718065857,1
0.85892765545775,-2.76898254347694,1
-0.221769264372154,2.10947440425875,1
-0.0180230873502918,-1.09760022640474,1
0.62973901308512,-1.96330437090601,1
0.146176805460305,-2.26387644395392,1
1.23518252366056,-3.01226871776622,1
-0.52131117033013,3.86138109644505,1
-0.255635134497514,-0.0874129343625156,1
0.899515186442339,-3.34427408869384,1
0.306419816245307,-3.68206535464505,1
1.93913193645394,-1.35252524347236,1
-0.912001423400527,2.19373672065151,1
0.167131214454604,-3.6210716884574,1
-1.44705283920944,2.41728419197344,1
-0.27997065727725,1.90652582683255,1
-1.87354640234028,6.37306649603503,1
0.973370665919774,-2.34673881826717,1
0.774134638875398,-3.76344694901991,1
-0.947434361052241,5.29641556679144,1
-0.290893802297392,-2.00705132679133,1
-2.57891149366534,2.95815062181263,1
-0.545425873498843,-3.34407901920233,1
0.217005531116034,-1.48874020299676,1
-1.26115181458779,2.26276838182256,1
-1.14499974902832,0.77166405365247,1
1.3837589871396,-4.88826446028839,1
0.134126417949878,1.09593449879445,1
-0.249209795770079,-1.93195858562451,1
-0.193596660882816,-1.80658714407878,1
-1.09180228204019,0.0341667058306494,1
0.733934044043743,-1.18654757382726,1
0.479850750351986,0.354968340768116,1
1.76387281797895,-1.75088799502586,1
-0.833651994786248,3.4770151303038,1
0.216088118037072,-0.195650454619238,1
0.0669254837687805,-1.61387014794076,1
-0.752499951250663,-2.24724447006823,1
-1.00876934997212,3.64801490036122,1
-0.196660965344876,2.92488039523892,1
-1.33479470388529,2.47605461891255,1
-1.76380072723079,-0.0582649854516939,1
-0.986729691834036,1.33361344742257,1
-0.395230835560878,-2.58031326984645,1
-1.54448069591534,4.49524657326939,1
-0.340921792734229,-2.53822450109534,1
-1.93514090245856,5.98002005562114,1
-1.66771941191984,2.88117574529776,1
-0.336740818916548,-1.69042555916354,1
-0.209938380078972,2.12074195513472,1
-0.438555108777093,-2.89777429430605,1
-2.47214584537034,3.72287433319802,1
2.10620507920264,-5.03070345196756,1
2.11094209513788,-4.94669530061273,1
0.972706228136561,-3.35811409765222,2
-0.355972443051873,0.273321823492356,1
1.12261136545975,-3.02646637556339,1
-1.86968311346237,2.47468945465161,1
0.474502553122957,-2.57737211134264,1
-0.813820182200628,2.74529858601116,1
0.263815096846993,-1.97642179270422,1
-1.78106460607777,3.1636635730765,1
-1.18755201288321,3.24595902799534,1
-1.24864453267017,3.60734131609024,1
-0.214656313100756,-2.45072365906659,1
1.3933281917491,-3.96974629916544,3
-1.85094153508654,6.87114511089844,1
-1.26598931346106,2.57874997837205,1
-0.318696691313831,0.517664468372802,1
-0.157211832451655,1.08857219115116,1
-0.0134375693378208,-1.8891383444813,1
0.860576758122544,-1.91783499515831,1
-1.17861740100169,2.0513769370623,1
1.440823072262,-4.48603475552582,1
-0.352999560923492,-0.799430511815984,1
-0.226390253682156,2.2699607944997,1
0.351982231604326,1.68344957358006,1
2.80760035071707,-2.93304694857367,1
-0.00532469233605193,-1.88088497670369,1
0.931432935642302,-0.849488766882909,1
-0.800817357635311,2.15991984219348,1
-0.905251401050269,3.73000327736454,1
-0.218596353546103,-2.35189393020057,1
1.31981169225071,-4.35680079497512,1
0.696183803236554,-1.63850924368332,1
-1.5208430799231,2.80242886807786,1
-0.174689399261666,-1.70817484246657,1
0.726018293007467,-3.70287791006266,1
-2.11519204450194,3.50345377166314,1
0.626994501921986,-1.92512016283273,1
-1.1899979139244,3.95115933731838,1
0.14245806248155,-2.14071098698553,1
-0.862865379403728,5.53214535479948,1
0.305224039901994,-3.04353032455479,1
-0.201444643298043,2.83779225200471,1
-0.258252198172967,-1.38324574029214,1
-1.7566617098261,3.12329856085688,1
1.08183925194092,-2.26384928248486,1
-1.68683112885044,-0.151379128015627,1
-1.74646971041211,2.70966151118616,1
0.307260994420396,2.50846822678808,1
0.726475342005332,-2.66453261837188,1
-0.578120640453588,-1.33280624855302,1
-0.37944754093218,-2.31329061827939,1
-1.26525818717541,2.59799865825482,1
-1.17855590643694,2.27883910878582,1
1.05144837149927,-2.59897955473692,1
-0.970518771363251,-2.88446111555866,1
-0.478998328664352,2.43440820179479,1
-0.157876078632149,-3.05701006421512,1
1.1032111441756,-2.6234087219694,1
0.85217953753161,-1.80703686423857,1
-1.11600597660631,2.87800701456014,1
-0.0221415331092376,-1.80218686806126,1
0.174855386903322,-2.37293924591069,1
-0.0725136604727097,-2.81378322945234,1
